listing_id,url,property_type,price_azn,area_m2,rooms,floor,total_floors,building_type,renovation,has_kupca,has_mortgage,city,district,settlement,metro_station,landmark,latitude,longitude,seller_type,description
5999343,https://bina.az/items/5999343,menziller/yeni-tikili,460000.00,172.00,3,11,14,yeni tikili,temirsiz,t,f,Bakı,Nərimanov,,Nəriman Nərimanov,,,,agent,"(Kral Şadlıq sarayı ilə üz üzə)
(Gənclik metroya yaxın)(küç Marsud Əlizadə 49)
Pəncərələri Milyonerlər Məhləsinə Baxır

Kupcalı
172 kv
3 otaq 2 hamam tolet
14/11
Podmayak
Sürətli sərnişin lifti
Həyətində 24 saat Mühafize Xidmeti
(Real alıcıya endirim edəcəm)

(Maklerlər Narahat Etməsin)"
6364465,https://bina.az/items/6364465,menziller/yeni-tikili,140000.00,43.00,1,9,9,yeni tikili,temirli,t,f,Bakı,Yasamal,Yasamal,,Park Yasamal 2,,,agent,"MİDA sosial mənzil.9 mərtəbəli binanın9-cu mərtəbəsində yerləşən1 otaqdan 2 otağa düzəldilmiş studiya tipli mənzil satışa çıxarılıb. Mənzil təmirli, işıqlı və yaşayış üçün tam hazır vəziyyətdədir. Mənzildə olan əşyaların bir qismi alıcıya təqdim olunacaq. Rahat planlaşdırılması, sakit yaşayış mühiti və ətrafda məktəb, bağça, market və ictimai nəqliyyatın olması bu mənzili daha cəlbedici edir. Mənzilə baxış və ətraflı məlumat üçün əlaqə saxlaya bilərsiniz. Real alıcı ilə qiymətdə razılaşmaq mümkündür.
Xidmət haqqı 1% təşki edir."
6364475,https://bina.az/items/6364475,menziller/yeni-tikili,65000.00,32.00,1,4,16,yeni tikili,temirli,f,f,Xırdalan,,,,,,,agent,"Yarı əşyalı satılır 
Bu qiymətə belə ev yoxdu 📣Ünvan: Park  Xırdalan Aaaf park  lahiyəsi
  yatırım üçün əla variantdı hər il bu binada evlərin 10.000 manat  qiyməti qalxır azı 


📣Bina: Yeni tikili 
📣Sənəd: Etibarlı müqavilə   
📣Mərtəbə: 16/4 cü mərtəbəsi
📣Otaq sayı: 1  otaq düzəlmə
📣Sahə: 32  kv
📣Vəziyyəti: təmirli
📣Qiymət: 65.000
ℹ️Əlavə məlumat:Binanın geniş yeraltı dayanacağı .2 ədəd Siqma lifti , Gözəl fasadı , 24 saat mühafizəsi var"
6364470,https://bina.az/items/6364470,menziller/yeni-tikili,418000.00,137.00,3,10,16,yeni tikili,temirli,t,t,Bakı,Xətai,,Şah İsmayıl Xətai,,,,agent,"📍 Xətai metrosunun, Dəmirçi Plazanın yanında yerləşən İdeal mtk yaşayış kompleksində mənzil satılır.

🏢 10/16 mərtəbə
📐 Ümumi sahə: 137 m²
🛏️ 3 otaqlı 
🏗️ Təmiri: Əla
📃 Sənəd: Çıxarış
🔥 Qaz, su, işıq daimidir
💰 Qiymət: 418 000 AZN
💡 Rahat infrastruktur, sakit və elit ətraf mühit.
💼 Xidmət haqqı: Müştəridən 1%
📞 Ətraflı məlumat üçün əlaqə saxlaya bilərsiz"
6364476,https://bina.az/items/6364476,menziller/yeni-tikili,150000.00,85.00,3,7,9,yeni tikili,temirli,t,t,Bakı,Suraxanı,,,MIDA Hövsan 2,,,agent,"İPOTEKAYA YARARLI!!!
.
TƏCİLİ SATILIR!!!
.
Suraxanı rayon, Hövsan qəsəbəsi, Mida 2 yaşayış kompleksində yerləşən mənzil satılır.
.
Mənzil QANUNİ 3 otaqdan ibarətdir.
Mənzil tam təmirlidir, əşyalı satılır.
Ümumi sahəsi : 85 kvm
9\7 mərtəbə
Qaz,işıq,su daimidir.
Kombi istilik sistemi movcuddur.
.
Sənəd : KUPÇA var
.
Binanın lokasiyası çox əlverişlidir. Yaxınlıqda:
Binanın düz arxasında Bazarstore, yaxınlıqda Araz Market yerləşir.
Məktəb, uşaq bağçası, oyun meydançaları və mini futbol stadionları kompleksin ərazisindədir. 28 May və Əhmədli metrostansiyaları istiqamətində birbaşa avtobuslar işləyir.
Bütün iaşə obyektləri mövcuddur.
.
Ətraflı baxış və mənzillə bağlı suallarla bagli zəng edə bilərsiniz.
Ofis Haqqı 1 % təşkil edir ( Alıcı tərəfdən ).

"
5837562,https://bina.az/items/5837562,menziller/kohne-tikili,128000.00,35.00,2,1,9,kohne tikili,temirli,t,f,Bakı,Yasamal,Yeni Yasamal,,,,,agent,"Qanuni 1 otaq 2 otağa düzəlmə, qarşısında böyük artırma imkanı olan mənzil satılır. Yeni Yasamalda Məhəmməd Xiyabani küçəsi Eşqin Restoranın yaxınlığında 9 mərtəbəli binanın 1 ci mərtəbəsində 1 otaqdan 2 otaqa düzəlmə təmirli mənzil satılır.."
4682036,https://bina.az/items/4682036,menziller/kohne-tikili,1700000.00,180.00,5,2,3,kohne tikili,temirli,t,f,Bakı,Səbail,,Sahil,Azərbaycan kinoteatrı,,,agent,Əşyalı satılır. 3 sanuzeli var. Üzü “Molokan” bağına baxır. Bloka giriş birbaşa küçədəndir. 
6239559,https://bina.az/items/6239559,menziller/yeni-tikili,700000.00,120.00,3,15,20,yeni tikili,temirli,f,f,Bakı,Xətai,Ağ şəhər,,,,,agent,"Ag Shherde Merkezi Bulvar kucesinde 20 mertebeli yasayis kompleksinin  15-ci   mertebesinde umumi sahesi 120   kvm olan 3 otaqli ela temirli menzil esyalari ile birlikde satilir.Sened muqaviledir.
Shirketin xidmet haqqi 1% teskil edir."
6364479,https://bina.az/items/6364479,menziller/kohne-tikili,139000.00,65.00,2,9,9,kohne tikili,temirli,t,t,Bakı,Xətai,,Həzi Aslanov,,,,agent,"TƏCİLİ SATILIR 🏡

📍 Xətai rayonu, Həzi Aslanov metrosunun yaxınlığında, 2-ci Kvadrat adlanan ərazidə yerləşən mənzil satışdadır.
🚇 Həzi Aslanov metrosuna piyada cəmi 4 dəqiqəlik məsafədədir.
🌳 Abad və sakit məhəllədə yerləşir, məhəllə və bloklar tam təmir olunub.
🚗 Binanın qarşısında avtomobil saxlamaq üçün geniş park yeri mövcuddur.

🏢 Kiyev layihəsi, 9 mərtəbəli binanın 9-cu mərtəbəsi (orta blok)
🛏️ 2 otaq
📐 65 m²
💨 Yelçəkən mənzil
📄 Çıxarış (kupça) var, ipotekaya yararlıdır.
🔥 Mərkəzi istilik sistemi mövcuddur.
💧 Qaz, su və işıq daimidir. Lift daim işləkdir.
💰 Real alıcıya cüzi endirim olunacaq.

Ofis haqqı 1%"
6283725,https://bina.az/items/6283725,menziller/kohne-tikili,155000.00,55.00,3,4,5,kohne tikili,temirli,t,f,Bakı,Yasamal,,İnşaatçılar,Javahir Residence,,,agent,"🏡 İnşaatçılar metrosunun və Yasamal parkının yaxınlığında əla təklif! 🌳🚇

📍 Yasamal rayonu, İnşaatçılar metrosuna piyada məsafədə, Fransız layihəli 5 mərtəbəli binanın 4-cü mərtəbəsində yerləşən, 2 otaqdan 3 otağa ideal şəkildə düzəldilmiş, zövqlə təmir olunmuş mənzil satışa çıxarılır.

✨ Mənzil haqqında:
📐 Ümumi sahə: 55 m²
🛏️ Otaq sayı: 3 otaq
🏢 Mərtəbə: 4/5
🛠️ Təmirli və səliqəli vəziyyətdədir
🪑 Tam əşyalı satılır – əlavə xərc çəkmədən dərhal köçüb yaşaya bilərsiniz.

📄 Sənəd: Çıxarış (Kupça)

💡 Kommunal xidmətlər:
🔥 Qaz – daimidir
💧 Su – daimidir
⚡ İşıq – daimidir
🌡️ İstilik sistemi – Mərkəzi istilik sistemi

🌟 Üstünlükləri:
✅ İnşaatçılar metrosuna yaxın yerləşmə
✅ Yasamal parkına piyada məsafə
✅ Rahat və sakit məhəllə
✅ Ailə yaşayışı üçün ideal seçim
✅ Geniş və işıqlı otaqlar
✅ İnvestisiya üçün də əlverişli variant

🏫 İnfrastruktur:
🎓 Məktəblər
👶 Uşaq bağçaları
🛒 Supermarketlər
☕ Kafe və restoranlar
🏥 Apteklər və tibb müəssisələri
🏦 Banklar və digər zəruri iaşə obyektləri mənzilin yaxınlığında yerləşir.

💰 İpoteka ilə almaq istəyən müştərilər üçün dəstək!
🤝 İpoteka yaradılmasında və bütün sənədləşmə prosesində peşəkar köməklik göstəririk."
6280115,https://bina.az/items/6280115,menziller/yeni-tikili,340000.00,120.00,3,5,15,yeni tikili,temirli,t,f,Bakı,Nərimanov,,28 May,Şərq bazarı,,,agent,"🏡 **İpotekaya yararlı!** 🔑

📍 **28 May metro stansiyasına cəmi 7–8 dəqiqəlik piyada məsafədə** yerləşən, **tam təmirli və çıxarışlı (kupçalı)** möhtəşəm mənzil satışdadır!

✨ **Mənzil haqqında:**
📐 Rahat və funksional layihə
🛏️ **3 otaq + əlavə qarderob otağı**
🛋️ **Tam əşyalı** satılır – alıb dərhal köçə bilərsiniz.
🌊 Balkondan **qismən dəniz mənzərəsi** mövcuddur.

✅ İpoteka üçün tam yararlıdır.
✅ Həm yaşayış, həm də investisiya məqsədi üçün əla seçimdir.

📞 Ətraflı məlumat almaq və mənzilə baxış keçirmək üçün istənilən vaxt əlaqə saxlaya bilərsiniz.

💰 **Xidmət haqqı alıcı tərəfdən cəmi 1% təşkil edir.**
"
6283510,https://bina.az/items/6283510,menziller/yeni-tikili,210000.00,70.00,2,12,16,yeni tikili,temirli,t,t,Bakı,Səbail,Bibiheybət,,,,,agent,"Kupça
Bibi Heybətdə SOCAR-ın yeni yaşayış kompleksi (novostroyka). 2 otaqlı mənzil tam təmirlidir, yaşayan olmayıb. Otaqlar mebelsiz. Çılçıraqlar asılıb. Mətbəx və dəhliz mebellə təchiz olunub. İstilik və isti su kombi sistemi ilə təmin olunur. Kombi quraşdırılıb. Döşəmə parketdir. Otaqlar bulvara (Bayraq Meydanına) baxır. Su, qaz və işıq var. Otaqlar 25 və 17 kv.m., mətbəx 10 kv.m., dəhliz 10 kv.m., vanna otaqı 3 kv.m., san.qovşaq 2 kv.m., balkon 3 kv.m., mərtəbə 16/12 İpatekiya Yararli Ofis Haqqi 1%"
6363386,https://bina.az/items/6363386,menziller/yeni-tikili,290000.00,138.00,3,3,16,yeni tikili,temirsiz,t,t,Bakı,Binəqədi,,Nəsimi,,,,agent," İPOTEKAYA YARARLI, KUPÇALI 3 OTAQLI MƏNZİL — QARAJ HƏDİYYƏ!

**6-cı mikrorayon, “Pitomnik” ərazisi — Nəsimi metrosuna yaxın**

Yeni tikili **16 mərtəbəli binanın 3-cü mərtəbəsində**, ümumi sahəsi **138 m²** olan geniş və işıqlı **3 otaqlı mənzil satılır**.

✅ **Kupça (çıxarış) var**
✅ **İpotekaya yararlıdır**
✅ **138 m² ümumi sahə**
✅ İstəyə görə **4 otağa çevirmək mümkündür**
✅ **2 sanitar qovşaq**
✅ Geniş dəhliz və çox böyük hol
✅ Kvadrat formalı, rahat otaqlar
✅ Divarlarda suvaq işləri görülüb
✅ Qaz, su və işıq daimidir
✅ Bütün sayğacların dəyəri **MTK-ya ödənilib**
✅ Binada **2 ədəd sürətli lift** var
✅ Bina tam yaşayışlıdır

**Qeyd:** 138 m² sahəyə mənzilin divarları, şaxta və rigerlər daxil deyil.

🎁 **QARAJ HƏDİYYƏ!**
Mənzili alan şəxsə binanın altında yerləşən, **25 m² sahəsi olan, sənədli qaraj HƏDİYYƏ EDİLİR.** Qarajın satış qiyməti **25 000 AZN**-dir.

📍 **Yerləşmə:** Nəsimi metrosuna, Zərifə Əliyeva adına Milli Oftalmologiya Mərkəzinə yaxın. Sakit və ekoloji cəhətdən əlverişli ərazidir. Yaxınlıqda məktəb, uşaq bağçası, marketlər, parklar və digər zəruri infrastruktur mövcuddur.


💰 **Endirim evə baxış zamanı olacaq.**

Xidmet haqqı 1% təşkil edir
"
6247179,https://bina.az/items/6247179,menziller/kohne-tikili,155000.00,55.00,2,3,5,kohne tikili,temirli,t,f,Bakı,Nərimanov,,,,,,agent,"Nərimanov rayonu, Kooperasiya Universitetinin yanında, Gənclik metrosuna yaxın 15 dəq məsafədə. 

🏠 Qanuni 2 otaq | 55 m² | 3/5 mərtəbə

✅ Orta təmirli
✅ Kombi sistemi
✅ Parket döşəmə
✅ Yelçəkən mənzil
✅ Geniş həyət və rahat parkinq

💼 Həm yaşamaq, həm də 650–700 AZN kirayə gəliri əldə etmək üçün əla seçimdir.
"
6362004,https://bina.az/items/6362004,menziller/kohne-tikili,156000.00,65.00,3,9,9,kohne tikili,temirli,t,t,Bakı,Xətai,,,,,,agent,"🏡 AFRODİTA ŞADLIQ SARAYI YANI — KİYEV LAYİHƏLİ

🔹 3 otağa düzəlmə
🔹 Orta blok
🔹 Təmirli
🔹 Kupça var
💰 156.000 AZN

📌 Əlverişli ərazidə, yaşayış üçün ideal mənzil.

💼 Ofis xidmət haqqı: 1%"
6364487,https://bina.az/items/6364487,menziller/kohne-tikili,222000.00,63.00,3,2,5,kohne tikili,temirli,t,f,Bakı,Səbail,Badamdar,,,,,agent,"Mənzil yeni təmirdən çıxıb və təmirdən sonra heç kim yaşamayıb. Təmir zamanı istifadə olunan bütün materiallar və mənzildə quraşdırılan əşyalar yenidir.

🔹 Səliqəli və keyfiyyətli təmir
🔹 Geniş və işıqlı otaqlar
🔹 Müasir mətbəx mebeli və yeni texnika
🔹 Tam təmirli sanitar qovşaq
🔹 Kombi sistemi və istilik sistemi
🔹 Yeni qapılar, döşəmə və işıqlandırma
🔹 Mənzildə olan bütün əşyalar yenidir
🔹 Sənədləri tam qaydasındadır
🔹 5 mərtəbəli binanın 2-ci mərtəbəsi
🔹 Sakit və əlverişli yerləşmə
🔹 Ətrafda məktəb, uşaq bağçası, market, aptek, poliklinika və digər zəruri infrastrukturlar mövcuddur
🔹 Şəhərin əsas istiqamətlərinə rahat çıxış

Mənzil yaşayış üçün tam hazır vəziyyətdədir — əlavə təmirə ehtiyac yoxdur.

💰 Qiymət: 222 000 AZN

Real alıcıya qiymətdə endirim olacaq.

📞 Ətraflı məlumat və mənzilə baxış üçün əlaqə saxlaya bilərsiniz."
6364484,https://bina.az/items/6364484,menziller/yeni-tikili,355000.00,160.00,3,16,17,yeni tikili,temirli,t,f,Bakı,Yasamal,Yasamal,,Javahir Residence,,,agent,"ÇOX GÖZƏL MƏNZİL SATIŞDAID!R TƏLƏSİN, FÜRSƏTİ QAÇIRMAYIN! SİZİNDƏ ŞƏHƏRİN MƏRKƏZİNDƏ BELƏ GÖZƏL EVİNİZ OLSUN!
Bina yerləşir Qələbə dairəsinə, BAKU MALL ticarət mərkəzinə, İnşaatçılar metro stansiyasına düz yanında, prestişli yaşayış kompleksində. Binanın ətrafında həyat üçün lazım olan bütün komunikasiyalar var.
Mənzil qanuni 4 otaqlıdan 3 otağa düzəldilmiş (1 yataq otağı qonaq otağına qatılıb-zal böyüdülüb), ""Full"" təmirli, gözəl, işıqlı,1 böyük balkonu, 2 sanitar qovşağı, geniş dəhliz-hollu, böyük mətbəxi. Mebel və avadanlıqlar qiymətə daxildir.
Üstündə 50kvm-lik təmirsiz Mansarda var, pilləkən qoyulub, alıb-təmir edib mənzilə qatmaq olar. MƏNZİLİN VİDEOSU maraqlanan şəxslərə təqdim oluna bilər.
İPOTEKAYA YARARLIDIR!
OFİS HAQQI alıcıdan - 1%."
6364488,https://bina.az/items/6364488,menziller/yeni-tikili,169000.00,60.00,2,15,17,yeni tikili,temirli,t,t,Bakı,Suraxanı,,,,,,agent,"İPOTEKAYA YARARLI!!!
.
TƏCİLİ SATILIR!!!
.
Suraxanı rayon, Yeni Günəşli qəsəbəsi, D massivində yerləşən mənzil satılır.
.
Mənzil 1 otaqdan 2 otağa ideal şəkildə düzəldilmişdir.
Mənzil tam təmirlidir, əşyalı satılır.
Ümumi sahəsi : 60 kvm
17\15 mərtəbə
Qaz,işıq,su daimidir.
.
Sənəd : KUPÇA var .
.
Binanın lokasiyası çox əlverişlidir.
Yaxınlıqda:
Məktəb
Baxça
Supermarketlər
Avtobus dayanacağı
Bütün iaşə obyektləri mövcuddur.
.
Ətraflı baxış və mənzillə bağlı suallarla bagli zəng edə bilərsiniz.
Ofis Haqqı 1 % təşkil edir ( Alıcı tərəfdən ).

"
6364491,https://bina.az/items/6364491,menziller/kohne-tikili,289000.00,120.00,5,3,5,kohne tikili,temirli,t,f,Bakı,Xətai,Həzi Aslanov,Həzi Aslanov,,,,agent,"QANUNİ 5 OTAQ_LENİNGRAD.
Xətai rayon,Həzi Aslanov metrosunun tam yanı,5 mərtəbəli LENİNGRAD lahiyəli binanın 3_cü mərtəbəsində ümumi sahəsi 120 kv/m olan qanuni 5 otaqlı tam təmirli mənzil içərisindəki 40 % əşyalarla birlikdə satılır.Mənzildə isdilik sistemi həm kombi,həmdə mərkəzi isdilik sistemidir,pol parket bir sözlə mənzil zövlqlə şəxsi isdifadə üçün təmir edilib.Sənəd KUPÇA (ÇIXARIŞ).İPOTEKAYA YARARLI.
5 otaqdan 4 otaqa düzəlmədir Mənzilin videosu var vatsapda yaza bilərsiz
Ofis xidmət haqqı 1 %"
6364490,https://bina.az/items/6364490,menziller/kohne-tikili,138000.00,40.00,2,4,9,kohne tikili,temirli,t,t,Bakı,Xətai,,Həzi Aslanov,Ukrayna dairəsi,,,agent,"🏡 **HƏZİ ASLANOV METROSUNA YAXIN — 2 OTAQLI MƏNZİL SATILIR!**

📍 **Ünvan:** Məhəmməd Hadi küçəsi, Həzi Aslanov metrosuna yaxın
🏢 **Mərtəbə:** 9/4
🛏️ **Otaq sayı:** 2 otaq
📐 **Sahə:** 45 m²
🏠 **Plan:** 1-dən 2-yə düzəlmə
🏦 **İpotekaya yararlıdır**

💰 **Satış qiyməti: 138 000 AZN**

Mənzil əlverişli lokasiyada yerləşir. Metroya yaxınlığı və ətraf infrastrukturu ilə həm yaşayış, həm də yatırım üçün əlverişli seçimdir.

📞 **Ətraflı məlumat və mənzilə baxış üçün əlaqə saxlaya bilərsiniz.**

💼 **Ofisin xidmət haqqı: 1%**
"
6120728,https://bina.az/items/6120728,menziller/yeni-tikili,413000.00,136.00,3,2,5,yeni tikili,temirli,t,t,Bakı,Sabunçu,Nardaran,,Sea Breeze Event Hall,,,agent,Sea Breeze Marina Villagede tam temirli 3 otaqli geniş hem heyete hem Sea Breeze baxişi olan menzil satilir daha etrafli zeng edin may ayinin sonuna dek bina tam tehvil verlecey son tamamlama işleri qalib
6077510,https://bina.az/items/6077510,menziller/yeni-tikili,598000.00,280.00,6,18,19,yeni tikili,temirli,t,t,Bakı,Səbail,Badamdar,,,,,agent,"🏙️✨ Badamdar Residence-də Lüks Dubleks Mənzil! ✨🏙️

📍 Badamdar qəsəbəsi, prestijli Badamdar Residence yaşayış kompleksində möhtəşəm mənzil satışda!

🏢 19 mərtəbəli binanın 18-ci mərtəbəsi
🏡 Dubleks | 6 otaq – geniş və komfortlu yaşayış üçün ideal!
📐 Ümumi sahə: 280 m² (çıxarışda 230 m²)
📄 Sənəd: Çıxarış (Kupça) – ipotekaya yararlıdır ✔️

🌊 Dənizə panoramik baxış – hər gün unikal mənzərə!
🌬️ Yelçəkən mənzil – təmiz hava və ideal planlama
🛗 Lift birbaşa mərtəbəyə qalxır – maksimum rahatlıq və məxfilik

🔧 Mənzil bahalı və keyfiyyətli materiallarla təmir olunub
🛋️ Tam əşyalı satılır – daxil ol və yaşa!

🔥 İstilik sistemi: Kombi
💡 Su, qaz, işıq – daimidir

📍 Ətraf infrastrukturlar:
🏫 Məktəblər
👶 Uşaq bağçaları
🛒 Supermarketlər
🍽️ Müxtəlif iaşə obyektləri

💼 İpoteka ilə alış üçün tam dəstək göstərilir!

💎 Lüks həyat tərzi, geniş məkan və möhtəşəm mənzərə – hamısı bir mənzildə!

📞 Ətraflı məlumat və baxış üçün əlaqə saxlayın!"
6364512,https://bina.az/items/6364512,menziller/kohne-tikili,115000.00,50.00,1,9,9,kohne tikili,temirli,t,t,Bakı,Suraxanı,,,,,,agent,"🏠 TƏCİLİ SATILIR – YENİ GÜNƏŞLİDƏ MƏNZİL!

📍 Ünvan: Yeni Günəşli qəsəbəsi, D yaşayış massivi
🏢 Layihə: Leninqrad layihəli bina
🛋️ Təmir: Orta təmirli
🌬️ Mənzil: Yelçəkən və işıqlı
🛏️ Planlaşdırma: Ayrı yataq otağı və qonaq otağı
🏫 Yerləşmə: 290 nömrəli məktəbin yaxınlığında

✅ Rahat və funksional planlaşdırma
✅ Sakit və əlverişli yaşayış ərazisi
✅ Məktəb, market və digər iaşə obyektlərinə yaxın
✅ İctimai nəqliyyata rahat çıxış

📞 Ətraflı məlumat və mənzilə baxış üçün əlaqə saxlaya bilərsiniz.
Qeyd: Alıcı tərəfdən ofis xidmət haqqı alqı-satqı qiymətinin 1%-ni təşkil edir."
6364513,https://bina.az/items/6364513,menziller/yeni-tikili,205000.00,87.00,3,8,12,yeni tikili,temirli,t,f,Bakı,Yasamal,Yeni Yasamal,,,,,agent,"EKSKLUZİV TƏKLİF!!! YENİ YASAMAL,3 OTAQ,KUPÇALI!!!

Yeni Yasamal,77 nömrəli avtobusun son dayanacağı,Albalı Uşaq bağçasına yaxın,12 mərtəbəli yeni tikilinin 8-ci mərtəbəsində,sahəsi 87 kv olan,3 otaqlıya düzəlmə təmirli mənzil satılır.Təbii qazı,işığı və suyu daimidir.Mənzil 2 otaqdan 3 otaqlıya düzəlib.Mənzilin ideal və geniş proyekti var.Binanın avtoparkingi və sürətli liftləri var.Mənzilin sənədi isə KUPÇADIR!!! ALICI ÜÇÜN OFİS XİDMƏT HAQQI 1% TƏŞKİL EDİR!!! REAL ALICILAR ƏLAQƏ YARATSIN!!!"
6364519,https://bina.az/items/6364519,menziller/kohne-tikili,187000.00,60.00,2,3,5,kohne tikili,temirli,t,f,Bakı,Yasamal,,Elmlər Akademiyası,Hüseyn Cavid parkı,,,agent,"Elmlər akademiyası Alets plaza yanında Minsk lahiyyeli daş binada Qanuni 2 otaq menzil təcili satılır.
Sənəd Kupca "
6364520,https://bina.az/items/6364520,menziller/kohne-tikili,282000.00,90.00,3,4,5,kohne tikili,temirli,t,t,Bakı,Nərimanov,,Nəriman Nərimanov,,,,agent,"5 Mərtəbəli daş Leninqrat Lahiyyəli binanın 4 cü mərtəbəsində qanuni 3 otaq geniş işqlı mənzil satlır Leninqrat lahiyyə olduğu üçün otaqlar geniş mətbəxd və balkonları böyükdür 
bina özü səliqəli binadır binanın həyyəti çox genişdir 
bina Leninqrat lahiyə olduğu üçün ipotekaya düşür binanın kamunalları daymidir 
real müştəri ilə qiyymətdə  danşmaq olar buyrub zəng vura bilərsiniz "
6364524,https://bina.az/items/6364524,menziller/kohne-tikili,170000.00,80.00,3,6,9,kohne tikili,temirli,t,t,Bakı,Xətai,Həzi Aslanov,Həzi Aslanov,,,,agent,"Menzil hezi aslanov gençlik park yanında qanuni 3 otaq qazı suyu ışığı daimidir çıxarışlıdır ipateykaya yararlıdır orta blok du 
Ofis haqqı 1% teşkil edir "
6075528,https://bina.az/items/6075528,menziller/yeni-tikili,371000.00,143.00,3,13,17,yeni tikili,temirsiz,f,f,Bakı,Nərimanov,,Nəriman Nərimanov,Nəriman Nərimanov parkı,,,agent,"Premium Ag Evler Yaşayış Kompleksində QANUNİ 3 Otaglı Mənzil Satılır !
Mərtəbə : 13 / 17
Sahə : 143 kv
Otag : 3
Sənəd : Muqavilə , Maliyyə Arayışı
-Metro parkdan 10 dəqiqəlik piyada məsafəsində
-Faiq Yusifov 40 ünvanında ,
-Şəhərin mərkəzinə və əsas prospektlərə asan çıxışı olan bir ünvanda
-Yaxınlıqda məktəb , ictimai iaşə obyektləri və supermarket vardır
-Çox keyfiyyətli tikilidir"
